11,799000000,wheel_left_joint,wheel_right_joint,1.8838345081944112,1.9167746272778992,4.496658498633677,4.593900250468428
11,833000000,wheel_left_joint,wheel_right_joint,2.0367292083815123,2.0729689177617523,4.496852853019168,4.593707178914678
11,867000000,wheel_left_joint,wheel_right_joint,2.189628141242249,2.2291590327587425,4.4968622093968715,4.593695545345735
11,901000000,wheel_left_joint,wheel_right_joint,2.342524361710785,2.385351786525357,4.496750211954067,4.593802386873311
11,935000000,wheel_left_joint,wheel_right_joint,2.4954188840761375,2.5415461763880707,4.496769205066044,4.593780124872955
11,969000000,wheel_left_joint,wheel_right_joint,2.6483152703492543,2.6977387057379794,4.496822305104603,4.593723946536049
12,3000000,wheel_left_joint,wheel_right_joint,2.8012120940924596,2.8539307729892176,4.496794844138811,4.5937461322967765
12,37000000,wheel_left_joint,wheel_right_joint,2.954107753021539,3.0101239451692283,4.4967678209879605,4.593766926957842
12,71000000,wheel_left_joint,wheel_right_joint,3.1070034766557058,3.16631710962933,4.4969428267052525,4.593904166475801
12,105000000,wheel_left_joint,wheel_right_joint,3.259900248597777,3.3225099000730616,4.496769087300909,4.593700683228748
12,139000000,wheel_left_joint,wheel_right_joint,3.4127970805667633,3.478702801899143,4.4969779800334715,4.59393240490243
12,173000000,wheel_left_joint,wheel_right_joint,3.565693896538849,3.63489615362605,4.49696965943053,4.593924871511233
12,207000000,wheel_left_joint,wheel_right_joint,3.718591000223083,3.7910894196017795,4.496985068002925,4.593924799002866
12,241000000,wheel_left_joint,wheel_right_joint,3.87148822923477,3.9472825624091703,4.496983705263278,4.593926144717206
12,275000000,wheel_left_joint,wheel_right_joint,4.024385191755877,4.103475756076412,4.4969777053148094,4.593932211555663
12,309000000,wheel_left_joint,wheel_right_joint,4.177281872972494,4.259668962545855,4.496975430616519,4.593935080866589
12,343000000,wheel_left_joint,wheel_right_joint,4.330178259428297,4.415862011128583,4.496745182456819,4.593706873754573
12,377000000,wheel_left_joint,wheel_right_joint,4.483074310376527,4.572055017500748,4.496736213704689,4.593708382975646
12,411000000,wheel_left_joint,wheel_right_joint,4.635969932387989,4.728247924134515,4.496741708478348,4.593720807655674
12,445000000,wheel_left_joint,wheel_right_joint,4.788865458673316,4.884440739312211,4.4967342813817055,4.5937072077349335
12,479000000,wheel_left_joint,wheel_right_joint,4.941761065706129,5.040633328623413,4.496723557686268,4.593687030426956
12,513000000,wheel_left_joint,wheel_right_joint,5.094656675769788,5.196825742741399,4.496702147498568,4.593663809214301
12,547000000,wheel_left_joint,wheel_right_joint,5.2475521543397265,5.353018024840336,4.496668038937581,4.593628736813009
12,581000000,wheel_left_joint,wheel_right_joint,5.400447456396476,5.509210049187114,4.49661084371254,4.593566472059191
12,615000000,wheel_left_joint,wheel_right_joint,5.553342464226034,5.665401643947249,4.496579411640642,4.593531306534128
12,649000000,wheel_left_joint,wheel_right_joint,5.706237689601723,5.8215934341427396,4.496663762712719,4.5936185085805175
12,683000000,wheel_left_joint,wheel_right_joint,5.859133252850005,5.977785641065312,4.496729464594372,4.593687343152568
12,717000000,wheel_left_joint,wheel_right_joint,6.012029096362355,6.133978156570995,4.496781950051607,4.593740392693568
12,751000000,wheel_left_joint,wheel_right_joint,6.164925176001191,6.290170895945017,4.496823013571039,4.593782101223788
12,785000000,wheel_left_joint,wheel_right_joint,6.317821422618994,6.446363826607001,4.496854622990502,4.5938153956325385
12,819000000,wheel_left_joint,wheel_right_joint,6.470717790971676,6.602556914551178,4.496879537984144,4.5938413835315695
12,853000000,wheel_left_joint,wheel_right_joint,6.623614316176015,6.758750154652592,4.496974077666759,4.593935748909826
12,887000000,wheel_left_joint,wheel_right_joint,6.776511006880515,6.914943435710079,4.496910790731466,4.593866157267578
12,921000000,wheel_left_joint,wheel_right_joint,6.929407932030665,7.0711367495237525,4.496979330785963,4.593930287938033
12,955000000,wheel_left_joint,wheel_right_joint,7.0823049480678915,7.227330061336476,4.496979845156199,4.593929675654862
12,989000000,wheel_left_joint,wheel_right_joint,7.23520202419226,7.383523380550684,4.496980659878739,4.593928857384187
13,23000000,wheel_left_joint,wheel_right_joint,7.388099113782772,7.539716693875318,4.49698026729741,4.59392932236421
13,57000000,wheel_left_joint,wheel_right_joint,7.540996161486431,7.695910036619108,4.496978437981574,4.593931109750249
13,91000000,wheel_left_joint,wheel_right_joint,7.693893092047451,7.852103426760088,4.496931147209004,4.59388895196485
13,125000000,wheel_left_joint,wheel_right_joint,7.846789884645127,8.008296900819072,4.496972210886803,4.5939373221437165
13,159000000,wheel_left_joint,wheel_right_joint,7.9996864962273,8.16449044022674,4.496933965757107,4.593906458006906
13,193000000,wheel_left_joint,wheel_right_joint,8.152582970418258,8.320684102114544,4.496936314694348,4.593915711882595
13,227000000,wheel_left_joint,wheel_right_joint,8.3054794285217,8.476877879421883,4.49694195231569,4.593921685547569
13,261000000,wheel_left_joint,wheel_right_joint,8.45837596454347,8.633071585482076,4.49695021801204,4.593922594621322
13,295000000,wheel_left_joint,wheel_right_joint,8.611272636888541,8.789265222495864,4.496955424395221,4.593924613671493
13,329000000,wheel_left_joint,wheel_right_joint,8.764169345038354,8.945458883726603,4.496957623312694,4.593928038509347
13,363000000,wheel_left_joint,wheel_right_joint,8.917066060251015,9.101652561292392,4.496960385772594,4.593929665574434
13,397000000,wheel_left_joint,wheel_right_joint,9.06996281823894,9.257846209590463,4.496963256099231,4.593930258709591
13,431000000,wheel_left_joint,wheel_right_joint,9.222859586728779,9.414039820799037,4.496963833721976,4.593929878676384
13,465000000,wheel_left_joint,wheel_right_joint,9.375756382570387,9.57023339793328,4.496972092488596,4.593935305031959
13,499000000,wheel_left_joint,wheel_right_joint,9.52865326163118,9.726426914922211,4.4969693929341705,4.593927515565263
13,533000000,wheel_left_joint,wheel_right_joint,9.681550217496483,9.882620395234255,4.496976150727273,4.593932929677441
13,567000000,wheel_left_joint,wheel_right_joint,9.834447203762435,10.038813865910232,4.4969771955805315,4.593932175680126
13,601000000,wheel_left_joint,wheel_right_joint,9.987344208766348,10.195007317685992,4.4969771311726054,4.593932019722701
13,635000000,wheel_left_joint,wheel_right_joint,10.14024122542417,10.351200774471813,4.496977186379607,4.593932174942591
13,669000000,wheel_left_joint,wheel_right_joint,10.293138224451397,10.507394247992849,4.49697415026263,4.5939306206337625
13,703000000,wheel_left_joint,wheel_right_joint,10.446035163925046,10.663587785127987,4.496972966227703,4.593935664858391
13,737000000,wheel_left_joint,wheel_right_joint,10.598932000277465,10.819781425484585,4.496970829237593,4.593938405369525
13,771000000,wheel_left_joint,wheel_right_joint,10.751828755049347,10.975975139305495,4.496967344500045,4.593938879366734
13,805000000,wheel_left_joint,wheel_right_joint,10.90472547598521,11.13216888778986,4.496967778339762,4.593940937557713
13,839000000,wheel_left_joint,wheel_right_joint,11.057622168853342,11.288362660996558,4.496966028091288,4.59394045972779
13,873000000,wheel_left_joint,wheel_right_joint,11.210518852370882,11.444556443487134,4.496966271787003,4.593940188881724
13,907000000,wheel_left_joint,wheel_right_joint,11.363415564482349,11.600750200474451,4.4969675781860206,4.593938802862996
13,941000000,wheel_left_joint,wheel_right_joint,11.516312327061636,11.756943901128581,4.496968999057165,4.593936776636662
13,975000000,wheel_left_joint,wheel_right_joint,11.669209132454043,11.913137561074512,4.496971431324657,4.593937698146155
14,9000000,wheel_left_joint,wheel_right_joint,11.822105963327427,12.069331192699597,4.496971388036739,4.593935563635572
14,43000000,wheel_left_joint,wheel_right_joint,11.975002835456397,12.22552478914594,4.4969725317445715,4.593934083762974
14,77000000,wheel_left_joint,wheel_right_joint,12.127899759264443,12.381718343928519,4.4969749476730145,4.5939343577827385
14,111000000,wheel_left_joint,wheel_right_joint,12.280796706489637,12.537911880401321,4.496974258490722,4.5939330569349694
14,145000000,wheel_left_joint,wheel_right_joint,12.433693663333127,12.694105412017581,4.496975388382609,4.593933924983389
14,179000000,wheel_left_joint,wheel_right_joint,12.586590625519248,12.850298941848557,4.496974444600718,4.593933604081286
14,213000000,wheel_left_joint,wheel_right_joint,12.739487577661304,13.006492484572956,4.496974452120419,4.59393410635915
14,247000000,wheel_left_joint,wheel_right_joint,12.89238449776693,13.162686058121086,4.496973785285297,4.593935489354563
14,281000000,wheel_left_joint,wheel_right_joint,13.045281377969435,13.318879671955418,4.4969722636687885,4.593936953980966
14,315000000,wheel_left_joint,wheel_right_joint,13.19817821414297,13.475073333318988,4.49697038891437,4.59393829196337
14,349000000,wheel_left_joint,wheel_right_joint,13.351075014708297,13.631267023776841,4.496970056660175,4.593938318017165
14,383000000,wheel_left_joint,wheel_right_joint,13.503971791384478,13.787460739204134,4.496969250463549,4.593939362151788
14,417000000,wheel_left_joint,wheel_right_joint,13.656868541224185,13.943654474340722,4.496968127955047,4.593939697236021
14,451000000,wheel_left_joint,wheel_right_joint,13.809765291371075,14.09984820550699,4.496968756520525,4.593938844380097
14,485000000,wheel_left_joint,wheel_right_joint,13.96266207003374,14.256041904281123,4.49696977663135,4.593937816753981
14,519000000,wheel_left_joint,wheel_right_joint,14.11555886933619,14.412235579779537,4.496970135214046,4.593937219510239
14,553000000,wheel_left_joint,wheel_right_joint,14.268455686338491,14.568429237912202,4.496970553766043,4.593936609894054
14,587000000,wheel_left_joint,wheel_right_joint,14.421352531498492,14.724622869978774,4.4969727941700235,4.593936444500105
14,621000000,wheel_left_joint,wheel_right_joint,14.574249415921788,14.88081646438866,4.49697279765509,4.593934531221822
14,655000000,wheel_left_joint,wheel_right_joint,14.727146326512594,15.037010037934257,4.496974225021984,4.5939350458256785
14,689000000,wheel_left_joint,wheel_right_joint,14.880043252682333,15.193203600614812,4.496973863300581,4.5939340297166185
14,723000000,wheel_left_joint,wheel_right_joint,15.0329401856731,15.349397159697105,4.496974671937433,4.59393462296565
14,757000000,wheel_left_joint,wheel_right_joint,15.185837120332994,15.505590718362013,4.496973491307939,4.5939344795285715
14,791000000,wheel_left_joint,wheel_right_joint,15.338734040796101,15.661784292529504,4.496973413894956,4.593934921189749
14,825000000,wheel_left_joint,wheel_right_joint,15.491630943988852,15.817977885908322,4.496973601527837,4.593935674111085
14,859000000,wheel_left_joint,wheel_right_joint,15.644527825119637,15.97417150168486,4.496972578208369,4.593936665696744
14,893000000,wheel_left_joint,wheel_right_joint,15.79742467361461,16.130365149887403,4.496970985334454,4.593937486250571
14,927000000,wheel_left_joint,wheel_right_joint,15.950321493250403,16.28655882055261,4.496970482622918,4.593937509495785
14,961000000,wheel_left_joint,wheel_right_joint,16.103218294919863,16.442752507581964,4.4969696213338715,4.5939383234098745
14,995000000,wheel_left_joint,wheel_right_joint,16.256115087305602,16.598946201248012,4.496970344451119,4.593938778800877
15,29000000,wheel_left_joint,wheel_right_joint,16.409011882473955,16.755139888295194,4.496970704946344,4.593938469865342
15,63000000,wheel_left_joint,wheel_right_joint,16.56190868311517,16.911333566861668,4.496970941096732,4.593938241227057
15,97000000,wheel_left_joint,wheel_right_joint,16.71480548490122,17.06752724208154,4.496970244069997,4.593936896399704
15,131000000,wheel_left_joint,wheel_right_joint,16.867702310703685,17.2237208961706,4.496971103202204,4.593936405996252
15,165000000,wheel_left_joint,wheel_right_joint,17.020599157089126,17.379914529355588,4.49697117592655,4.59393611086001
15,199000000,wheel_left_joint,wheel_right_joint,17.17349601491133,17.536108151281873,4.496971923717344,4.593935257726304
15,233000000,wheel_left_joint,wheel_right_joint,17.326392897513706,17.692301753220264,4.496972501235974,4.593935056629705
15,267000000,wheel_left_joint,wheel_right_joint,17.479289796837584,17.848495340698605,4.496973219364443,4.593934572935146
15,301000000,wheel_left_joint,wheel_right_joint,17.632186704706278,18.004688924579543,4.496973112765252,4.593934835901325
15,335000000,wheel_left_joint,wheel_right_joint,17.785083617703794,18.160882504992323,4.4969742478025285,4.593935049369717
15,369000000,wheel_left_joint,wheel_right_joint,17.937980531750398,18.317076087937426,4.496973169262203,4.593935108656965
15,403000000,wheel_left_joint,wheel_right_joint,18.090877428306026,18.47326968970905,4.496972624952436,4.593935639141683
15,437000000,wheel_left_joint,wheel_right_joint,18.243774301761192,18.629463311242596,4.496972732359968,4.593936519814651
15,471000000,wheel_left_joint,wheel_right_joint,18.396671170091217,18.785656938789742,4.496971817056725,4.593936520050473
15,505000000,wheel_left_joint,wheel_right_joint,18.549568016764447,18.94185058269465,4.496971243014095,4.593936793743592
15,539000000,wheel_left_joint,wheel_right_joint,18.702464838288666,19.09804425153824,4.49697006572922,4.593937750127608
15,573000000,wheel_left_joint,wheel_right_joint,18.85536165343633,19.25423792164278,4.49697056094864,4.593936933811239
15,607000000,wheel_left_joint,wheel_right_joint,19.008258477396254,19.410431585111954,4.496970694936516,4.593937362920024
15,641000000,wheel_left_joint,wheel_right_joint,19.161155294095515,19.566625252289697,4.4969700153182295,4.593937496821289
15,675000000,wheel_left_joint,wheel_right_joint,19.314052111672154,19.72281891662582,4.496970901003732,4.593936727348259
15,709000000,wheel_left_joint,wheel_right_joint,19.46694894583517,19.879012562901323,4.496970988980774,4.5939365090356095
15,743000000,wheel_left_joint,wheel_right_joint,19.619845785372632,20.03520620233474,4.496971428591894,4.593936175358288
15,777000000,wheel_left_joint,wheel_right_joint,19.772742638232238,20.191399831740544,4.4969718111098365,4.593935866531101
15,811000000,wheel_left_joint,wheel_right_joint,19.92563950732686,20.347593446858184,4.4969731677219364,4.593936091749919
15,845000000,wheel_left_joint,wheel_right_joint,20.078536384957122,20.503787056496712,4.496972117045121,4.593935669605273
15,879000000,wheel_left_joint,wheel_right_joint,20.231433268506894,20.6599806622426,4.496972458074075,4.593935064518035
15,913000000,wheel_left_joint,wheel_right_joint,20.384330152023853,20.816174271215807,4.496972824185814,4.5939363728486775
15,947000000,wheel_left_joint,wheel_right_joint,20.537227033238594,20.972367884465246,4.496972438536606,4.593935882537153
15,981000000,wheel_left_joint,wheel_right_joint,20.690123913385136,21.128561497464432,4.496973278402673,4.593935992541971
16,15000000,wheel_left_joint,wheel_right_joint,20.84302079518236,21.284755111349156,4.496972001145985,4.5939360840412
16,49000000,wheel_left_joint,wheel_right_joint,20.99591765969442,21.440948742806697,4.496971836357245,4.593936543560498
16,83000000,wheel_left_joint,wheel_right_joint,21.148814511705993,21.59714238184298,4.496972195188177,4.593937031601038
16,117000000,wheel_left_joint,wheel_right_joint,21.301711365368718,21.753336020199814,4.4969715988545325,4.593936609640285
16,151000000,wheel_left_joint,wheel_right_joint,21.454608208550738,21.90952966545962,4.496972008009212,4.593937230905615
16,185000000,wheel_left_joint,wheel_right_joint,21.607505045023473,22.065723317008977,4.496970919200306,4.593936876604103
16,219000000,wheel_left_joint,wheel_right_joint,21.76040188274976,22.221916964463375,4.49697213327509,4.593937103838128
16,253000000,wheel_left_joint,wheel_right_joint,21.913298728269385,22.3781106041226,4.49697147058632,4.593936351249696
16,287000000,wheel_left_joint,wheel_right_joint,22.066195580791874,22.534304234559464,4.496971418305985,4.593936195414559
16,321000000,wheel_left_joint,wheel_right_joint,22.219092430736865,22.69049786800105,4.496972306238479,4.5939369239148
16,355000000,wheel_left_joint,wheel_right_joint,22.37198927592441,22.84669150866188,4.496971920707116,4.593937236219392
16,389000000,wheel_left_joint,wheel_right_joint,22.52488612632009,23.00288514493509,4.496971547843089,4.5939362178036305
16,423000000,wheel_left_joint,wheel_right_joint,22.67778299263945,23.159078764002178,4.4969729043566256,4.593936333299094
16,457000000,wheel_left_joint,wheel_right_joint,22.830679860480313,23.315272384153058,4.496971882452463,4.593936261275866
16,491000000,wheel_left_joint,wheel_right_joint,22.983576716256877,23.471466020098525,4.496971574678609,4.593936668984979
16,525000000,wheel_left_joint,wheel_right_joint,23.136473572169546,23.627659657242152,4.496971643071978,4.5939364567417655
16,559000000,wheel_left_joint,wheel_right_joint,23.2893704371993,23.783853286360664,4.49697167478178,4.593936297313043
16,593000000,wheel_left_joint,wheel_right_joint,23.442267301985087,23.940046911531162,4.4969728721580715,4.593936388548665
16,627000000,wheel_left_joint,wheel_right_joint,23.595164172313055,24.096240533741955,4.49697205353054,4.593936070316567
16,661000000,wheel_left_joint,wheel_right_joint,23.748061038100687,24.252434158195314,4.4969723196179645,4.5939368652588985
16,695000000,wheel_left_joint,wheel_right_joint,23.90095789357597,24.408627796924545,4.496971087733395,4.593936732581609
16,729000000,wheel_left_joint,wheel_right_joint,24.053854747968455,24.564821431767296,4.496972517200848,4.593936715545533
16,763000000,wheel_left_joint,wheel_right_joint,24.206751612331587,24.721015057848195,4.496971902032529,4.59393586244461
16,797000000,wheel_left_joint,wheel_right_joint,24.359648468123357,24.877208691404622,4.496971710419394,4.59393724776974
16,831000000,wheel_left_joint,wheel_right_joint,24.51254531346575,25.03340233629958,4.496971386566967,4.593936679149292
16,865000000,wheel_left_joint,wheel_right_joint,24.66544216629194,25.18959597042157,4.496972460715589,4.593936719850818
16,899000000,wheel_left_joint,wheel_right_joint,24.818339035137228,25.3457895912964,4.496971957005366,4.593935958781905
16,933000000,wheel_left_joint,wheel_right_joint,24.97123589739079,25.501983215169908,4.496971239128131,4.59393627412378
16,967000000,wheel_left_joint,wheel_right_joint,25.124132755061073,25.658176846221615,4.4969717515797365,4.593936016022534
